image_level_auroc,image_level_f1_score,image_level_precision,image_level_recall,image_level_threshold,image_level_true_positives,image_level_false_positives,image_level_false_negatives,image_level_true_negatives,pixel_level_auroc,pixel_level_f1_score,pixel_level_aupimo_score,pixel_level_fpr_lower_bound,pixel_level_fpr_upper_bound,pixel_level_aupimo_num_thresholds,pixel_level_canonical_height,pixel_level_canonical_width,pixel_level_aupimo,pixel_level_anomaly_map_min,pixel_level_anomaly_map_max,pixel_level_anomaly_map_range
0.9926686217008798,0.9633507853403142,0.9387755102040817,0.989247311827957,11.596684455871582,92,6,1,16,0.9836758457168563,0.7582809260318437,0.7598960621751477,1e-05,0.0001,50000,256,256,0.7598960621751477,1.7245910167694092,20.555377960205078,18.83078694343567
