image_level_auroc,image_level_f1_score,image_level_precision,image_level_recall,image_level_threshold,image_level_true_positives,image_level_false_positives,image_level_false_negatives,image_level_true_negatives,pixel_level_auroc,pixel_level_f1_score,pixel_level_aupimo_score,pixel_level_fpr_lower_bound,pixel_level_fpr_upper_bound,pixel_level_aupimo_num_thresholds,pixel_level_canonical_height,pixel_level_canonical_width,pixel_level_aupimo,pixel_level_anomaly_map_min,pixel_level_anomaly_map_max,pixel_level_anomaly_map_range
0.9992857142857142,0.9705882352941176,1.0,0.9428571428571428,14.282074928283691,66,0,4,40,0.9889439292442725,0.517045922994476,0.8634103950770341,1e-05,0.0001,50000,256,256,0.8634103950770341,1.854549765586853,28.396320343017578,26.541770577430725
