image_level_auroc,image_level_f1_score,image_level_precision,image_level_recall,image_level_threshold,image_level_true_positives,image_level_false_positives,image_level_false_negatives,image_level_true_negatives,pixel_level_auroc,pixel_level_f1_score,pixel_level_aupimo_score,pixel_level_fpr_lower_bound,pixel_level_fpr_upper_bound,pixel_level_aupimo_num_thresholds,pixel_level_canonical_height,pixel_level_canonical_width,pixel_level_aupimo,pixel_level_anomaly_map_min,pixel_level_anomaly_map_max,pixel_level_anomaly_map_range
0.9805194805194806,0.9506172839506173,0.9871794871794872,0.9166666666666666,10.930668830871582,77,1,7,32,0.9285935934859613,0.5315645478493727,0.6853117198072949,1e-05,0.0001,50000,256,256,0.6853117198072949,2.2978973388671875,27.338518142700195,25.040620803833008
