image_level_auroc,image_level_f1_score,image_level_precision,image_level_recall,image_level_threshold,image_level_true_positives,image_level_false_positives,image_level_false_negatives,image_level_true_negatives,pixel_level_auroc,pixel_level_f1_score,pixel_level_aupimo_score,pixel_level_fpr_lower_bound,pixel_level_fpr_upper_bound,pixel_level_aupimo_num_thresholds,pixel_level_canonical_height,pixel_level_canonical_width,pixel_level_aupimo,pixel_level_anomaly_map_min,pixel_level_anomaly_map_max,pixel_level_anomaly_map_range
0.9969429347826086,0.8975609756097562,0.8141592920353983,1.0,6.923680305480957,92,21,0,11,0.9894170387902445,0.07037260526989307,0.9717801327796115,1e-05,0.0001,50000,256,256,0.9717801327796115,3.545292854309082,31.110387802124023,27.56509494781494
