image_level_auroc,image_level_f1_score,image_level_precision,image_level_recall,image_level_threshold,image_level_true_positives,image_level_false_positives,image_level_false_negatives,image_level_true_negatives,pixel_level_auroc,pixel_level_f1_score,pixel_level_aupimo_score,pixel_level_fpr_lower_bound,pixel_level_fpr_upper_bound,pixel_level_aupimo_num_thresholds,pixel_level_canonical_height,pixel_level_canonical_width,pixel_level_aupimo,pixel_level_anomaly_map_min,pixel_level_anomaly_map_max,pixel_level_anomaly_map_range
0.9,0.923076923076923,0.8571428571428571,1.0,9.525301933288574,30,5,0,7,0.9893772516724905,0.2804161834165364,0.4140285882719086,1e-05,0.0001,50000,256,256,0.4140285882719086,1.2707810401916504,24.932443618774414,23.661662578582764
