image_level_auroc,image_level_f1_score,image_level_precision,image_level_recall,image_level_threshold,image_level_true_positives,image_level_false_positives,image_level_false_negatives,image_level_true_negatives,pixel_level_auroc,pixel_level_f1_score,pixel_level_aupimo_score,pixel_level_fpr_lower_bound,pixel_level_fpr_upper_bound,pixel_level_aupimo_num_thresholds,pixel_level_canonical_height,pixel_level_canonical_width,pixel_level_aupimo,pixel_level_anomaly_map_min,pixel_level_anomaly_map_max,pixel_level_anomaly_map_range
0.9828480255285201,0.981651376146789,0.981651376146789,0.981651376146789,6.6457343101501465,107,2,2,21,0.9881559997237894,0.1764100904035959,0.5625450951016507,1e-05,0.0001,50000,256,256,0.5625450951016507,1.4722644090652466,22.158273696899414,20.686009287834167
