image_level_auroc,image_level_f1_score,image_level_precision,image_level_recall,image_level_threshold,image_level_true_positives,image_level_false_positives,image_level_false_negatives,image_level_true_negatives,pixel_level_auroc,pixel_level_f1_score,pixel_level_aupimo_score,pixel_level_fpr_lower_bound,pixel_level_fpr_upper_bound,pixel_level_aupimo_num_thresholds,pixel_level_canonical_height,pixel_level_canonical_width,pixel_level_aupimo,pixel_level_anomaly_map_min,pixel_level_anomaly_map_max,pixel_level_anomaly_map_range
0.9565484730477558,0.7960199004975125,0.975609756097561,0.6722689075630253,10.510828018188477,80,2,39,39,0.9911288407575068,0.13164285964029918,0.3799138431006729,1e-05,0.0001,50000,256,256,0.3799138431006729,2.222310781478882,15.274148941040039,13.051838159561157
