image_level_auroc,image_level_f1_score,image_level_precision,image_level_recall,image_level_threshold,image_level_true_positives,image_level_false_positives,image_level_false_negatives,image_level_true_negatives,pixel_level_auroc,pixel_level_f1_score,pixel_level_aupimo_score,pixel_level_fpr_lower_bound,pixel_level_fpr_upper_bound,pixel_level_aupimo_num_thresholds,pixel_level_canonical_height,pixel_level_canonical_width,pixel_level_aupimo,pixel_level_anomaly_map_min,pixel_level_anomaly_map_max,pixel_level_anomaly_map_range
0.9803370786516855,0.9263157894736842,0.8712871287128713,0.9887640449438202,7.338188648223877,88,13,1,15,0.9882967184122853,0.16930846791196547,0.7957049079231111,1e-05,0.0001,50000,256,256,0.7957049079231111,3.9437360763549805,21.916099548339844,17.972363471984863
